Date,Close,Volume,Daily_Return_Pct,Year,Month,DayOfWeek,Quarter
2020-01-03 00:00:00,29.53,266677500.0,2.963,2020,1,4,1
2020-01-06 00:00:00,30.1,151995000.0,1.925,2020,1,0,1
2020-01-07 00:00:00,31.27,268231500.0,3.88,2020,1,1,1
2020-01-08 00:00:00,32.81,467164500.0,4.92,2020,1,2,1
2020-01-09 00:00:00,32.09,426606000.0,-2.195,2020,1,3,1
2020-01-10 00:00:00,31.88,194392500.0,-0.663,2020,1,4,1
2020-01-13 00:00:00,34.99,397764000.0,9.769,2020,1,0,1
2020-01-14 00:00:00,35.86,434943000.0,2.488,2020,1,1,1
2020-01-15 00:00:00,34.57,260532000.0,-3.61,2020,1,2,1
2020-01-16 00:00:00,34.23,326050500.0,-0.966,2020,1,3,1
2020-01-17 00:00:00,34.03,204436500.0,-0.582,2020,1,4,1
2020-01-21 00:00:00,36.48,267052500.0,7.189,2020,1,1,1
2020-01-22 00:00:00,37.97,470535000.0,4.086,2020,1,2,1
2020-01-23 00:00:00,38.15,294765000.0,0.464,2020,1,3,1
2020-01-24 00:00:00,37.65,215304000.0,-1.29,2020,1,4,1
2020-01-27 00:00:00,37.2,204121500.0,-1.204,2020,1,0,1
2020-01-28 00:00:00,37.79,176827500.0,1.591,2020,1,1,1
2020-01-29 00:00:00,38.73,267022500.0,2.485,2020,1,2,1
2020-01-30 00:00:00,42.72,435085500.0,10.296,2020,1,3,1
2020-01-31 00:00:00,43.37,235789500.0,1.523,2020,1,4,1
2020-02-03 00:00:00,52.0,705975000.0,19.895,2020,2,0,1
2020-02-04 00:00:00,59.14,914082000.0,13.726,2020,2,1,1
2020-02-05 00:00:00,48.98,726357000.0,-17.176,2020,2,2,1
2020-02-06 00:00:00,49.93,598212000.0,1.941,2020,2,3,1
2020-02-07 00:00:00,49.87,255952500.0,-0.119,2020,2,4,1
2020-02-10 00:00:00,51.42,370338000.0,3.103,2020,2,0,1
2020-02-11 00:00:00,51.63,175462500.0,0.402,2020,2,1,1
2020-02-12 00:00:00,51.15,180337500.0,-0.916,2020,2,2,1
2020-02-13 00:00:00,53.6,394339500.0,4.784,2020,2,3,1
2020-02-14 00:00:00,53.34,235405500.0,-0.494,2020,2,4,1
2020-02-18 00:00:00,57.23,245725500.0,7.296,2020,2,1,1
2020-02-19 00:00:00,61.16,381345000.0,6.876,2020,2,2,1
2020-02-20 00:00:00,59.96,264523500.0,-1.963,2020,2,3,1
2020-02-21 00:00:00,60.07,214722000.0,0.177,2020,2,4,1
2020-02-24 00:00:00,55.59,227883000.0,-7.459,2020,2,0,1
2020-02-25 00:00:00,53.33,259357500.0,-4.063,2020,2,1,1
2020-02-26 00:00:00,51.92,211282500.0,-2.639,2020,2,2,1
2020-02-27 00:00:00,45.27,364158000.0,-12.815,2020,2,3,1
2020-02-28 00:00:00,44.53,363343500.0,-1.622,2020,2,4,1
2020-03-02 00:00:00,49.57,302925000.0,11.322,2020,3,0,1
2020-03-03 00:00:00,49.7,386760000.0,0.254,2020,3,1,1
2020-03-04 00:00:00,49.97,225735000.0,0.535,2020,3,2,1
2020-03-05 00:00:00,48.3,162790500.0,-3.33,2020,3,3,1
2020-03-06 00:00:00,46.9,189943500.0,-2.907,2020,3,4,1
2020-03-09 00:00:00,40.53,256105500.0,-13.573,2020,3,0,1
2020-03-10 00:00:00,43.02,233916000.0,6.14,2020,3,1,1
2020-03-11 00:00:00,42.28,199837500.0,-1.72,2020,3,2,1
2020-03-12 00:00:00,37.37,283636500.0,-11.617,2020,3,3,1
2020-03-13 00:00:00,36.44,339604500.0,-2.485,2020,3,4,1
2020-03-16 00:00:00,29.67,307342500.0,-18.578,2020,3,0,1
2020-03-17 00:00:00,28.68,359919000.0,-3.341,2020,3,1,1
2020-03-18 00:00:00,24.08,356793000.0,-16.034,2020,3,2,1
2020-03-19 00:00:00,28.51,452932500.0,18.388,2020,3,3,1
2020-03-20 00:00:00,28.5,424282500.0,-0.026,2020,3,4,1
2020-03-23 00:00:00,28.95,246817500.0,1.581,2020,3,0,1
2020-03-24 00:00:00,33.67,343428000.0,16.282,2020,3,1,1
2020-03-25 00:00:00,35.95,318340500.0,6.782,2020,3,2,1
2020-03-26 00:00:00,35.21,260710500.0,-2.057,2020,3,3,1
2020-03-27 00:00:00,34.29,215661000.0,-2.613,2020,3,4,1
2020-03-30 00:00:00,33.48,179971500.0,-2.378,2020,3,0,1
2020-03-31 00:00:00,34.93,266572500.0,4.355,2020,3,1,1
2020-04-01 00:00:00,32.1,200298000.0,-8.099,2020,4,2,2
2020-04-02 00:00:00,30.3,297876000.0,-5.625,2020,4,3,2
2020-04-03 00:00:00,32.0,338431500.0,5.62,2020,4,4,2
2020-04-06 00:00:00,34.42,223527000.0,7.548,2020,4,0,2
2020-04-07 00:00:00,36.36,268797000.0,5.658,2020,4,1,2
2020-04-08 00:00:00,36.59,189840000.0,0.621,2020,4,2,2
2020-04-09 00:00:00,38.2,204750000.0,4.402,2020,4,3,2
2020-04-13 00:00:00,43.4,337131000.0,13.604,2020,4,0,2
2020-04-14 00:00:00,47.33,458647500.0,9.054,2020,4,1,2
2020-04-15 00:00:00,48.66,353655000.0,2.809,2020,4,2,2
2020-04-16 00:00:00,49.68,309868500.0,2.107,2020,4,3,2
2020-04-17 00:00:00,50.26,196923000.0,1.165,2020,4,4,2
2020-04-20 00:00:00,49.76,221199000.0,-0.999,2020,4,0,2
2020-04-21 00:00:00,45.78,303136500.0,-7.991,2020,4,1,2
2020-04-22 00:00:00,48.81,212482500.0,6.61,2020,4,2,2
2020-04-23 00:00:00,47.04,198550500.0,-3.617,2020,4,3,2
2020-04-24 00:00:00,48.34,198180000.0,2.766,2020,4,4,2
2020-04-27 00:00:00,53.25,310221000.0,10.15,2020,4,0,2
2020-04-28 00:00:00,51.27,228330000.0,-3.71,2020,4,1,2
2020-04-29 00:00:00,53.37,243240000.0,4.081,2020,4,2,2
2020-04-30 00:00:00,52.13,427078500.0,-2.327,2020,4,3,2
2020-05-01 00:00:00,46.75,487977000.0,-10.303,2020,5,4,2
2020-05-04 00:00:00,50.75,288556500.0,8.537,2020,5,0,2
2020-05-05 00:00:00,51.21,254875500.0,0.922,2020,5,1,2
2020-05-06 00:00:00,52.17,166848000.0,1.871,2020,5,2,2
2020-05-07 00:00:00,52.0,172915500.0,-0.325,2020,5,3,2
2020-05-08 00:00:00,54.63,241297500.0,5.048,2020,5,4,2
2020-05-11 00:00:00,54.09,247794000.0,-0.992,2020,5,0,2
2020-05-12 00:00:00,53.96,238603500.0,-0.232,2020,5,1,2
2020-05-13 00:00:00,52.73,285982500.0,-2.279,2020,5,2,2
2020-05-14 00:00:00,53.56,205233000.0,1.564,2020,5,3,2
2020-05-15 00:00:00,53.28,157776000.0,-0.518,2020,5,4,2
2020-05-18 00:00:00,54.24,174987000.0,1.809,2020,5,0,2
2020-05-19 00:00:00,53.87,144547500.0,-0.691,2020,5,1,2
2020-05-20 00:00:00,54.37,109639500.0,0.934,2020,5,2,2
2020-05-21 00:00:00,55.17,183819000.0,1.476,2020,5,3,2
2020-05-22 00:00:00,54.46,149812500.0,-1.295,2020,5,4,2
2020-05-26 00:00:00,54.59,121345500.0,0.244,2020,5,1,2
2020-05-27 00:00:00,54.68,173242500.0,0.166,2020,5,2,2
2020-05-28 00:00:00,53.72,108834000.0,-1.758,2020,5,3,2
2020-05-29 00:00:00,55.67,176467500.0,3.622,2020,5,4,2
2020-06-01 00:00:00,59.87,224092500.0,7.557,2020,6,0,2
2020-06-02 00:00:00,58.77,203484000.0,-1.842,2020,6,1,2
2020-06-03 00:00:00,58.86,119242500.0,0.159,2020,6,2,2
2020-06-04 00:00:00,57.63,133315500.0,-2.104,2020,6,3,2
2020-06-05 00:00:00,59.04,117178500.0,2.462,2020,6,4,2
2020-06-08 00:00:00,63.33,212620500.0,7.256,2020,6,0,2
2020-06-09 00:00:00,62.71,170823000.0,-0.974,2020,6,1,2
2020-06-10 00:00:00,68.34,278451000.0,8.97,2020,6,2,2
2020-06-11 00:00:00,64.86,238747500.0,-5.093,2020,6,3,2
2020-06-12 00:00:00,62.35,251451000.0,-3.861,2020,6,4,2
2020-06-15 00:00:00,66.06,235458000.0,5.947,2020,6,0,2
2020-06-16 00:00:00,65.48,210766500.0,-0.885,2020,6,1,2
2020-06-17 00:00:00,66.12,148362000.0,0.984,2020,6,2,2
2020-06-18 00:00:00,66.93,146278500.0,1.227,2020,6,3,2
2020-06-19 00:00:00,66.73,130195500.0,-0.305,2020,6,4,2
2020-06-22 00:00:00,66.29,95436000.0,-0.657,2020,6,0,2
2020-06-23 00:00:00,66.79,95479500.0,0.75,2020,6,1,2
2020-06-24 00:00:00,64.06,164394000.0,-4.086,2020,6,2,2
2020-06-25 00:00:00,65.73,138817500.0,2.615,2020,6,3,2
2020-06-26 00:00:00,63.98,132823500.0,-2.661,2020,6,4,2
2020-06-29 00:00:00,67.29,135396000.0,5.169,2020,6,0,2
2020-06-30 00:00:00,71.99,253777500.0,6.981,2020,6,1,2
2020-07-01 00:00:00,74.64,199903500.0,3.688,2020,7,2,3
2020-07-02 00:00:00,80.58,258751500.0,7.952,2020,7,3,3
2020-07-06 00:00:00,91.44,308548500.0,13.479,2020,7,0,3
2020-07-07 00:00:00,92.66,322345500.0,1.333,2020,7,1,3
2020-07-08 00:00:00,91.06,244669500.0,-1.725,2020,7,2,3
2020-07-09 00:00:00,92.95,175764000.0,2.079,2020,7,3,3
2020-07-10 00:00:00,102.98,350064000.0,10.785,2020,7,4,3
2020-07-13 00:00:00,99.8,584781000.0,-3.081,2020,7,0,3
2020-07-14 00:00:00,101.12,351271500.0,1.319,2020,7,1,3
2020-07-15 00:00:00,103.07,245517000.0,1.926,2020,7,2,3
2020-07-16 00:00:00,100.04,214512000.0,-2.935,2020,7,3,3
2020-07-17 00:00:00,100.06,139950000.0,0.013,2020,7,4,3
2020-07-20 00:00:00,109.53,256821000.0,9.472,2020,7,0,3
2020-07-21 00:00:00,104.56,241608000.0,-4.543,2020,7,1,3
2020-07-22 00:00:00,106.16,212416500.0,1.528,2020,7,2,3
2020-07-23 00:00:00,100.87,364927500.0,-4.978,2020,7,3,3
2020-07-24 00:00:00,94.47,290949000.0,-6.349,2020,7,4,3
2020-07-27 00:00:00,102.64,240730500.0,8.652,2020,7,0,3
2020-07-28 00:00:00,98.43,237130500.0,-4.099,2020,7,1,3
2020-07-29 00:00:00,99.94,141403500.0,1.532,2020,7,2,3
2020-07-30 00:00:00,99.17,114315000.0,-0.775,2020,7,3,3
2020-07-31 00:00:00,95.38,183123000.0,-3.814,2020,7,4,3
2020-08-03 00:00:00,99.0,132139500.0,3.791,2020,8,0,3
2020-08-04 00:00:00,99.13,126225000.0,0.135,2020,8,1,3
2020-08-05 00:00:00,99.0,74217000.0,-0.133,2020,8,2,3
2020-08-06 00:00:00,99.31,89884500.0,0.307,2020,8,3,3
2020-08-07 00:00:00,96.85,133446000.0,-2.475,2020,8,4,3
2020-08-10 00:00:00,94.57,112834500.0,-2.35,2020,8,0,3
2020-08-11 00:00:00,91.63,129387000.0,-3.114,2020,8,1,3
2020-08-12 00:00:00,103.65,327441000.0,13.124,2020,8,2,3
2020-08-13 00:00:00,108.07,306379500.0,4.26,2020,8,3,3
2020-08-14 00:00:00,110.05,188664000.0,1.833,2020,8,4,3
2020-08-17 00:00:00,122.38,303634500.0,11.203,2020,8,0,3
2020-08-18 00:00:00,125.81,247117500.0,2.803,2020,8,1,3
2020-08-19 00:00:00,125.24,183079500.0,-0.454,2020,8,2,3
2020-08-20 00:00:00,133.46,309177000.0,6.564,2020,8,3,3
2020-08-21 00:00:00,136.67,322344000.0,2.405,2020,8,4,3
2020-08-24 00:00:00,134.28,300954000.0,-1.745,2020,8,0,3
2020-08-25 00:00:00,134.89,159883500.0,0.454,2020,8,1,3
2020-08-26 00:00:00,143.54,213591000.0,6.417,2020,8,2,3
2020-08-27 00:00:00,149.25,355395000.0,3.975,2020,8,3,3
2020-08-28 00:00:00,147.56,301218000.0,-1.132,2020,8,4,3
2020-08-31 00:00:00,166.11,355123200.0,12.569,2020,8,0,3
2020-09-01 00:00:00,158.35,269523300.0,-4.67,2020,9,1,3
2020-09-02 00:00:00,149.12,288528300.0,-5.827,2020,9,2,3
2020-09-03 00:00:00,135.67,262788300.0,-9.024,2020,9,3,3
2020-09-04 00:00:00,139.44,330965700.0,2.781,2020,9,4,3
2020-09-08 00:00:00,110.07,346397100.0,-21.063,2020,9,1,3
2020-09-09 00:00:00,122.09,238397400.0,10.923,2020,9,2,3
2020-09-10 00:00:00,123.78,254791800.0,1.381,2020,9,3,3
2020-09-11 00:00:00,124.24,182152500.0,0.372,2020,9,4,3
2020-09-14 00:00:00,139.87,249061800.0,12.583,2020,9,0,3
2020-09-15 00:00:00,149.92,291894600.0,7.183,2020,9,1,3
2020-09-16 00:00:00,147.25,216837900.0,-1.779,2020,9,2,3
2020-09-17 00:00:00,141.14,230337600.0,-4.149,2020,9,3,3
2020-09-18 00:00:00,147.38,259220400.0,4.421,2020,9,4,3
2020-09-21 00:00:00,149.8,328430400.0,1.637,2020,9,0,3
2020-09-22 00:00:00,141.41,238742400.0,-5.599,2020,9,1,3
2020-09-23 00:00:00,126.79,285222600.0,-10.341,2020,9,2,3
2020-09-24 00:00:00,129.26,289683300.0,1.953,2020,9,3,3
2020-09-25 00:00:00,135.78,201625500.0,5.041,2020,9,4,3
2020-09-28 00:00:00,140.4,149158800.0,3.403,2020,9,0,3
2020-09-29 00:00:00,139.69,150657900.0,-0.506,2020,9,1,3
2020-09-30 00:00:00,143.0,144436800.0,2.372,2020,9,2,3
2020-10-01 00:00:00,149.39,152224500.0,4.464,2020,10,3,4
2020-10-02 00:00:00,138.36,214290000.0,-7.379,2020,10,4,4
2020-10-05 00:00:00,141.89,134168400.0,2.551,2020,10,0,4
2020-10-06 00:00:00,137.99,147438900.0,-2.749,2020,10,1,4
2020-10-07 00:00:00,141.77,129383100.0,2.734,2020,10,2,4
2020-10-08 00:00:00,141.97,121263300.0,0.146,2020,10,3,4
2020-10-09 00:00:00,144.67,86777100.0,1.897,2020,10,4,4
2020-10-12 00:00:00,147.43,116373300.0,1.912,2020,10,0,4
2020-10-13 00:00:00,148.88,103391100.0,0.983,2020,10,1,4
2020-10-14 00:00:00,153.77,143639100.0,3.28,2020,10,2,4
2020-10-15 00:00:00,149.63,107017200.0,-2.692,2020,10,3,4
2020-10-16 00:00:00,146.56,98327700.0,-2.052,2020,10,4,4
2020-10-19 00:00:00,143.61,108863400.0,-2.011,2020,10,0,4
2020-10-20 00:00:00,140.65,94968900.0,-2.063,2020,10,1,4
2020-10-21 00:00:00,140.88,97111500.0,0.166,2020,10,2,4
2020-10-22 00:00:00,141.93,119979600.0,0.745,2020,10,3,4
2020-10-23 00:00:00,140.21,101151000.0,-1.212,2020,10,4,4
2020-10-26 00:00:00,140.09,84717600.0,-0.083,2020,10,0,4
2020-10-27 00:00:00,141.56,68059500.0,1.047,2020,10,1,4
2020-10-28 00:00:00,135.34,76354200.0,-4.394,2020,10,2,4
2020-10-29 00:00:00,136.94,67965900.0,1.185,2020,10,3,4
2020-10-30 00:00:00,129.35,127533900.0,-5.547,2020,10,4,4
2020-11-02 00:00:00,133.5,87063300.0,3.214,2020,11,0,4
2020-11-03 00:00:00,141.3,103055100.0,5.84,2020,11,1,4
2020-11-04 00:00:00,140.33,96429300.0,-0.689,2020,11,2,4
2020-11-05 00:00:00,146.03,85243500.0,4.064,2020,11,3,4
2020-11-06 00:00:00,143.32,65118000.0,-1.858,2020,11,4,4
2020-11-09 00:00:00,140.42,104499000.0,-2.021,2020,11,0,4
2020-11-10 00:00:00,136.79,90852600.0,-2.587,2020,11,1,4
2020-11-11 00:00:00,139.04,52073100.0,1.65,2020,11,2,4
2020-11-12 00:00:00,137.25,59565300.0,-1.287,2020,11,3,4
2020-11-13 00:00:00,136.17,59313300.0,-0.792,2020,11,4,4
2020-11-16 00:00:00,136.03,80515800.0,-0.1,2020,11,0,4
2020-11-17 00:00:00,147.2,183564900.0,8.214,2020,11,1,4
2020-11-18 00:00:00,162.21,234132000.0,10.197,2020,11,2,4
2020-11-19 00:00:00,166.42,187425900.0,2.595,2020,11,3,4
2020-11-20 00:00:00,163.2,98735700.0,-1.935,2020,11,4,4
2020-11-23 00:00:00,173.95,150780900.0,6.585,2020,11,0,4
2020-11-24 00:00:00,185.13,160945500.0,6.425,2020,11,1,4
2020-11-25 00:00:00,191.33,146790600.0,3.353,2020,11,2,4
2020-11-27 00:00:00,195.25,112683300.0,2.049,2020,11,4,4
2020-11-30 00:00:00,189.2,189009300.0,-3.1,2020,11,0,4
2020-12-01 00:00:00,194.92,120310500.0,3.023,2020,12,1,4
2020-12-02 00:00:00,189.61,143327100.0,-2.726,2020,12,2,4
2020-12-03 00:00:00,197.79,127656000.0,4.318,2020,12,3,4
2020-12-04 00:00:00,199.68,88203900.0,0.954,2020,12,4,4
2020-12-07 00:00:00,213.92,168929100.0,7.131,2020,12,0,4
2020-12-08 00:00:00,216.63,192795000.0,1.265,2020,12,1,4
2020-12-09 00:00:00,201.49,213873600.0,-6.986,2020,12,2,4
2020-12-10 00:00:00,209.02,201249600.0,3.737,2020,12,3,4
2020-12-11 00:00:00,203.33,139425000.0,-2.724,2020,12,4,4
2020-12-14 00:00:00,213.28,156121800.0,4.892,2020,12,0,4
2020-12-15 00:00:00,211.08,135214500.0,-1.028,2020,12,1,4
2020-12-16 00:00:00,207.59,126287400.0,-1.655,2020,12,2,4
2020-12-17 00:00:00,218.63,168810300.0,5.32,2020,12,3,4
2020-12-18 00:00:00,231.67,666378600.0,5.961,2020,12,4,4
2020-12-21 00:00:00,216.62,174135900.0,-6.495,2020,12,0,4
2020-12-22 00:00:00,213.45,155148000.0,-1.465,2020,12,1,4
2020-12-23 00:00:00,215.33,99519000.0,0.881,2020,12,2,4
2020-12-24 00:00:00,220.59,68596800.0,2.444,2020,12,3,4
2020-12-28 00:00:00,221.23,96835800.0,0.29,2020,12,0,4
2020-12-29 00:00:00,222.0,68732400.0,0.347,2020,12,1,4
2020-12-30 00:00:00,231.59,128538000.0,4.323,2020,12,2,4
2020-12-31 00:00:00,235.22,148949700.0,1.567,2020,12,3,4
2021-01-04 00:00:00,243.26,145914600.0,3.415,2021,1,0,1
2021-01-05 00:00:00,245.04,96735600.0,0.732,2021,1,1,1
2021-01-06 00:00:00,251.99,134100000.0,2.839,2021,1,2,1
2021-01-07 00:00:00,272.01,154496700.0,7.945,2021,1,3,1
2021-01-08 00:00:00,293.34,225166500.0,7.84,2021,1,4,1
2021-01-11 00:00:00,270.4,177904800.0,-7.821,2021,1,0,1
2021-01-12 00:00:00,283.15,138812100.0,4.715,2021,1,1,1
2021-01-13 00:00:00,284.8,99937500.0,0.585,2021,1,2,1
2021-01-14 00:00:00,281.67,93798900.0,-1.101,2021,1,3,1
2021-01-15 00:00:00,275.39,116332800.0,-2.23,2021,1,4,1
2021-01-19 00:00:00,281.52,76101000.0,2.226,2021,1,1,1
2021-01-20 00:00:00,283.48,76997700.0,0.699,2021,1,2,1
2021-01-21 00:00:00,281.66,61563300.0,-0.642,2021,1,3,1
2021-01-22 00:00:00,282.21,60199500.0,0.195,2021,1,4,1
2021-01-25 00:00:00,293.6,123520200.0,4.035,2021,1,0,1
2021-01-26 00:00:00,294.36,69394800.0,0.26,2021,1,1,1
2021-01-27 00:00:00,288.05,82002000.0,-2.144,2021,1,2,1
2021-01-28 00:00:00,278.48,79134000.0,-3.325,2021,1,3,1
2021-01-29 00:00:00,264.51,104972400.0,-5.015,2021,1,4,1
2021-02-01 00:00:00,279.94,76174200.0,5.832,2021,2,0,1
2021-02-02 00:00:00,290.93,73038600.0,3.927,2021,2,1,1
2021-02-03 00:00:00,284.9,55030500.0,-2.074,2021,2,2,1
2021-02-04 00:00:00,283.33,47438100.0,-0.55,2021,2,3,1
2021-02-05 00:00:00,284.08,55699800.0,0.264,2021,2,4,1
2021-02-08 00:00:00,287.81,60485100.0,1.313,2021,2,0,1
2021-02-09 00:00:00,283.15,45473100.0,-1.617,2021,2,1,1
2021-02-10 00:00:00,268.27,108648300.0,-5.255,2021,2,2,1
2021-02-11 00:00:00,270.55,64868400.0,0.85,2021,2,3,1
2021-02-12 00:00:00,272.04,71304900.0,0.549,2021,2,4,1
2021-02-16 00:00:00,265.41,59406900.0,-2.438,2021,2,1,1
2021-02-17 00:00:00,266.05,77989500.0,0.242,2021,2,2,1
2021-02-18 00:00:00,262.46,53871300.0,-1.349,2021,2,3,1
2021-02-19 00:00:00,260.43,56874900.0,-0.772,2021,2,4,1
2021-02-22 00:00:00,238.17,111809100.0,-8.55,2021,2,0,1
2021-02-23 00:00:00,232.95,199820700.0,-2.192,2021,2,1,1
2021-02-24 00:00:00,247.34,110301000.0,6.179,2021,2,2,1
2021-02-25 00:00:00,227.41,117071700.0,-8.059,2021,2,3,1
2021-02-26 00:00:00,225.17,123267600.0,-0.985,2021,2,4,1
2021-03-01 00:00:00,239.48,81408600.0,6.355,2021,3,0,1
2021-03-02 00:00:00,228.81,71196600.0,-4.453,2021,3,1,1
2021-03-03 00:00:00,217.73,90624000.0,-4.842,2021,3,2,1
2021-03-04 00:00:00,207.15,197758500.0,-4.862,2021,3,3,1
2021-03-05 00:00:00,199.32,268189500.0,-3.78,2021,3,4,1
2021-03-08 00:00:00,187.67,155361000.0,-5.845,2021,3,0,1
2021-03-09 00:00:00,224.53,202569900.0,19.641,2021,3,1,1
2021-03-10 00:00:00,222.69,181817100.0,-0.82,2021,3,2,1
2021-03-11 00:00:00,233.2,108761700.0,4.721,2021,3,3,1
2021-03-12 00:00:00,231.24,100751400.0,-0.839,2021,3,4,1
2021-03-15 00:00:00,235.98,88006800.0,2.048,2021,3,0,1
2021-03-16 00:00:00,225.63,96587100.0,-4.387,2021,3,1,1
2021-03-17 00:00:00,233.94,121117500.0,3.683,2021,3,2,1
2021-03-18 00:00:00,217.72,99674400.0,-6.932,2021,3,3,1
2021-03-19 00:00:00,218.29,128682000.0,0.262,2021,3,4,1
2021-03-22 00:00:00,223.33,118536600.0,2.31,2021,3,0,1
2021-03-23 00:00:00,220.72,91475700.0,-1.17,2021,3,1,1
2021-03-24 00:00:00,210.09,101385600.0,-4.816,2021,3,2,1
2021-03-25 00:00:00,213.46,117674700.0,1.606,2021,3,3,1
2021-03-26 00:00:00,206.24,101558400.0,-3.385,2021,3,4,1
2021-03-29 00:00:00,203.76,85911000.0,-1.199,2021,3,0,1
2021-03-30 00:00:00,211.87,118297200.0,3.98,2021,3,1,1
2021-03-31 00:00:00,222.64,100011900.0,5.083,2021,3,2,1
2021-04-01 00:00:00,220.58,105895200.0,-0.925,2021,4,3,2
2021-04-05 00:00:00,230.35,125528400.0,4.428,2021,4,0,2
2021-04-06 00:00:00,230.54,84815400.0,0.082,2021,4,1,2
2021-04-07 00:00:00,223.66,78928200.0,-2.986,2021,4,2,2
2021-04-08 00:00:00,227.93,71772900.0,1.912,2021,4,3,2
2021-04-09 00:00:00,225.67,64311300.0,-0.992,2021,4,4,2
2021-04-12 00:00:00,233.99,87407100.0,3.687,2021,4,0,2
2021-04-13 00:00:00,254.11,133958400.0,8.596,2021,4,1,2
2021-04-14 00:00:00,244.08,147052200.0,-3.947,2021,4,2,2
2021-04-15 00:00:00,246.28,83546700.0,0.904,2021,4,3,2
2021-04-16 00:00:00,246.59,83938500.0,0.126,2021,4,4,2
2021-04-19 00:00:00,238.21,119058600.0,-3.4,2021,4,0,2
2021-04-20 00:00:00,239.66,106827000.0,0.61,2021,4,1,2
2021-04-21 00:00:00,248.04,93646500.0,3.495,2021,4,2,2
2021-04-22 00:00:00,239.9,106770900.0,-3.283,2021,4,3,2
2021-04-23 00:00:00,243.13,85110000.0,1.349,2021,4,4,2
2021-04-26 00:00:00,246.07,93115500.0,1.206,2021,4,0,2
2021-04-27 00:00:00,234.91,88311000.0,-4.533,2021,4,1,2
2021-04-28 00:00:00,231.47,66813000.0,-1.467,2021,4,2,2
2021-04-29 00:00:00,225.67,86536200.0,-2.506,2021,4,3,2
2021-04-30 00:00:00,236.48,122276100.0,4.792,2021,4,4,2
